# Swift-BAT daily average light curve for Crab                          
# Generated Fri Aug 24 11:36:02 UTC 2018
#
#     TIME           RATE          ERROR      YEAR          DAY     STAT_ERR        SYS_ERR   DATA_FLAG   TIMEDEL_EXPO     TIMEDEL_CODED  TIMEDEL_DITHERED
#       d        count/cm^2/s   count/cm^2/s   yr            d    count/cm^2/s   count/cm^2/s                s              s              s
      57848       0.21436559     0.00761434   2017          95     0.00105571     0.00750280      0   10048.00000000  8467.93750000     0.00000000
      57849       0.21094893     0.00747040   2017          96     0.00092520     0.00738321      0   12520.00000000  9723.25000000     0.00000000
      57850       0.20911433     0.00740629   2017          97     0.00092174     0.00731900      0   14192.00000000  9468.93750000  1112.00000000
      57851       0.20918899     0.00739560   2017          98     0.00084838     0.00732161      0   13768.00000000 12018.62500000     0.00000000
      57852       0.21315475     0.00756111   2017          99     0.00099987     0.00746042      0   12080.00000000  7796.18750000   904.00000000
      57853       0.20939068     0.00745211   2017         100     0.00109814     0.00732867      0    7792.00000000  6065.18750000     0.00000000
      57854       0.22195632     0.00810258   2017         101     0.00187215     0.00776847      0    5616.00000000  2008.05468750   336.00000000
      57855       0.21123799     0.00755184   2017         102     0.00125133     0.00739333      0    6264.00000000  3988.87500000     0.00000000
      57856       0.21310357     0.00757515   2017         103     0.00107604     0.00745862      0    8256.00000000  6050.71289027   320.00000000
      57857       0.22509764     0.00846142   2017         104     0.00250931     0.00787842      0    4144.00000000  1865.62500000     0.00000000
      57858       0.21766535     0.00844732   2017         105     0.00296708     0.00761829      0    2408.00000000   806.87500000   152.00000000
      57859       0.20794575     0.00745305   2017         106     0.00130516     0.00727810      0    4432.00000000  3773.81250000     0.00000000
      57860       0.20688794     0.00757405   2017         107     0.00180574     0.00724108      0    3192.00000000  2405.56250000     0.00000000
      57861       0.22581281     0.00856054   2017         108     0.00267408     0.00790345      0    4520.00000000  1370.47265625   312.00000000
      57862       0.21457489     0.00759171   2017         109     0.00090244     0.00751012      0   13176.00000000  8701.43750000  1544.00000000
      57863       0.21742168     0.00818044   2017         110     0.00244054     0.00760976      0    2320.00000000  1273.21875000     0.00000000
      57864       0.21611344     0.00811755   2017         111     0.00239541     0.00756397      0    3416.00000000  1367.48437500     0.00000000
      57865       0.21619272     0.00785975   2017         112     0.00172848     0.00756675      0    5144.00000000  2662.24218750   264.00000000
      57866       0.21803488     0.00779787   2017         113     0.00130366     0.00763122      0    6208.00000000  4351.56250000     0.00000000
      57867       0.21241084     0.00783479   2017         114     0.00201026     0.00743438      0    2096.00000000  1294.00000000     0.00000000
      57868       0.21393711     0.00827833   2017         115     0.00287024     0.00748780      0    1584.00000000   835.32812500   600.00000000
      57869       0.22335951     0.00839324   2017         116     0.00248359     0.00781758      0    5632.00000000  1851.90625000   480.00000000
      57870       0.21936038     0.00793176   2017         117     0.00161930     0.00767761      0    5976.00000000  3242.00000000     0.00000000
      57871       0.22383905     0.00865888   2017         118     0.00299811     0.00783437      0    1656.00000000   705.62500000   560.00000000
      57872       0.22764147     0.00837071   2017         119     0.00208685     0.00796745      0    5600.00000000  1987.00000000     0.00000000
      57873       0.22282648     0.00879000   2017         120     0.00329654     0.00779893      0    2432.00000000   870.43750000     0.00000000
      57874       0.22742578     0.00872785   2017         121     0.00291044     0.00795990      0    3248.00000000  1124.70312500     0.00000000
      57875       0.21431244     0.00764279   2017         122     0.00119160     0.00750094      0    7272.00000000  4767.96875000     0.00000000
      57876       0.20156948     0.00724592   2017         123     0.00134364     0.00705493      0    5480.00000000  3490.46875000     0.00000000
      57877       0.21161220     0.00766290   2017         124     0.00159830     0.00740643      0    4424.00000000  2697.50000000     0.00000000
      57878       0.21820925     0.00783819   2017         125     0.00143341     0.00763732      0    6992.00000000  3657.46875000     0.00000000
      57879       0.21438005     0.00776956   2017         126     0.00163947     0.00750330      0    5744.00000000  2692.87500000     0.00000000
      57880       0.21360395     0.00840427   2017         127     0.00312126     0.00747614      0    1536.00000000   880.00000000   832.00000000
      57881       0.22459898     0.00834436   2017         128     0.00227548     0.00786096      0    5560.00000000  1920.62500000     0.00000000
      57882       0.21574814     0.00772677   2017         129     0.00133158     0.00755119      0    8824.00000000  4646.81250000  1032.00000000
      57883       0.22044588     0.00830157   2017         130     0.00249072     0.00771561      0    2624.00000000  1473.50000000     0.00000000
      57884       0.21745101     0.00773690   2017         131     0.00113109     0.00761079      0    9856.00000000  5561.31250000   384.00000000
      57885       0.21791027     0.00778293   2017         132     0.00126082     0.00762686      0    6016.00000000  4184.50000000     0.00000000
      57886       0.21517110     0.00767560   2017         133     0.00120563     0.00753099      0   10560.00000000  5647.96875000     0.00000000
      57887       0.21744455     0.00776454   2017         134     0.00125096     0.00761056      0   12496.00000000  5304.00000000     0.00000000
      57888       0.22142202     0.00791780   2017         135     0.00131912     0.00774977      0   13424.00000000  4855.95312500   968.00000000
      57889       0.23313607     0.01116582   2017         136     0.00619669     0.00815976      0    1424.00000000   233.06250000     0.00000000
      57890       0.21035372     0.00769608   2017         137     0.00182248     0.00736238      0    5864.00000000  2308.43750000     0.00000000
      57891       0.21907563     0.00824575   2017         138     0.00246593     0.00766765      0    6560.00000000  1537.07812500   680.00000000
      57892       0.21975859     0.00834309   2017         139     0.00262781     0.00769155      0    3232.00000000  1084.34375000   128.00000000
      57893       0.21616174     0.00801834   2017         140     0.00215938     0.00756566      0    7104.00000000  2272.49218750     0.00000000
      57894       0.21492036     0.00883429   2017         141     0.00376634     0.00752221      0    2856.00000000   679.87500000    64.00000000
      57896       0.22784958     0.00903311   2017         143     0.00344936     0.00797474      0    2312.00000000   666.59375000     0.00000000
      57897       0.21618161     0.00842894   2017         144     0.00301990     0.00756636      0    4680.00000000  1361.62500000     0.00000000
      57898       0.22030689     0.00947446   2017         145     0.00447597     0.00771074      0    3152.00000000   946.96875000     0.00000000
      57899       0.21541610     0.01180329   2017         146     0.00738329     0.00753956      0    1456.00000000   184.96093750   216.00000000
      57900       0.23292932     0.01232103   2017         147     0.00751073     0.00815253      0     640.00000000   185.00000000     0.00000000
      57901       0.21698300     0.01011857   2017         148     0.00543626     0.00759441      0    1416.00000000   409.31250000    72.00000000
      57902       0.23067695     0.01735657   2017         149     0.01249142     0.00807369      0     832.00000000   108.87500000     0.00000000
      57903       0.22056494     0.01535295   2017         150     0.01078939     0.00771977      0    1632.00000000   231.62500000     0.00000000
      57905       0.18397469     0.02436254   2017         152     0.01910260     0.00643911      0     192.00000000    28.50000000     0.00000000
